Frame,Class,Confidence,X0,Y0,X1,Y1
1,sperm,0.8387541174888611,485.27728,68.33539,502.42307,89.63609
1,sperm,0.8348998427391052,595.89606,329.11752,613.42285,348.1208
1,sperm,0.8294342160224915,26.572943,106.02407,46.1965,129.81065
1,sperm,0.8288341164588928,303.2151,105.826065,325.86197,131.19019
1,sperm,0.8286522030830383,520.33716,21.24078,538.77795,44.599102
1,sperm,0.8218377232551575,85.34496,3.05002,105.316246,24.221617
1,sperm,0.8162770867347717,298.59494,165.33444,320.05328,188.98347
1,sperm,0.8061416745185852,323.09332,7.2572618,342.1483,33.174793
1,sperm,0.7916402220726013,47.21376,100.34096,65.24184,122.86845
1,sperm,0.7897345423698425,159.6461,36.27159,174.99571,55.56005
1,sperm,0.7670544981956482,545.3045,313.1669,563.71075,335.76624
1,sperm,0.7642010450363159,403.86005,311.19427,420.58643,330.8924
1,sperm,0.7376687526702881,510.5836,266.4525,529.54944,287.0371
1,sperm,0.7347335815429688,94.03709,60.659557,112.22709,82.41678
1,sperm,0.7331887483596802,192.58505,263.87027,212.47493,287.70245
1,sperm,0.7330957651138306,34.365883,60.340042,53.241108,86.38013
1,sperm,0.7307552695274353,20.780611,141.72433,39.38268,166.57068
1,sperm,0.7226223349571228,233.74725,0.0,254.19086,20.34256
1,sperm,0.7094013094902039,363.47586,399.40012,386.29385,423.3667
1,impurity2,0.7025997042655945,153.14189,375.9292,185.00731,415.41098
1,sperm,0.6647078990936279,125.27472,416.22495,148.39282,439.99115
1,sperm,0.6453852653503418,192.59807,431.1898,210.57512,452.2015
1,impurity2,0.6364217400550842,181.08946,101.555,208.1805,131.35834
1,sperm,0.6334546804428101,184.41011,104.40084,204.55995,128.98186
1,sperm,0.6324746012687683,239.74222,240.86932,262.69373,266.6424
1,sperm,0.6032550930976868,597.3211,273.92758,616.5541,297.29803
2,sperm,0.9729427099227905,14.994091,337.97202,37.000988,366.21954
2,sperm,0.972821056842804,330.17108,393.12576,347.98102,415.8655
2,sperm,0.9723973870277405,164.59294,176.13013,182.57823,197.45294
2,sperm,0.9716880321502686,260.38113,54.379948,277.53854,75.007034
2,sperm,0.9714617133140564,461.68155,361.43472,479.68063,383.1629
2,sperm,0.9653456807136536,41.99148,215.67522,60.770744,239.646
2,sperm,0.9652727246284485,256.8044,87.78103,275.8164,111.70455
2,sperm,0.9647220969200134,70.44982,235.49223,87.82861,254.8237
2,sperm,0.9643052220344543,266.86993,410.34314,281.64423,427.88693
2,sperm,0.9621874690055847,429.69025,329.5863,449.40594,352.94366
2,sperm,0.9575791954994202,282.03247,414.731,301.02914,435.53015
2,sperm,0.9547180533409119,53.38071,88.114006,68.591675,105.68435
2,sperm,0.9537381529808044,62.302914,340.54077,81.71458,363.34845
2,sperm,0.9535959362983704,289.5929,145.27367,307.36246,165.6522
2,sperm,0.9529340863227844,563.87805,371.1663,583.4712,393.07904
2,sperm,0.9486327767372131,354.21603,311.82355,371.48495,333.94348
2,sperm,0.9479002356529236,307.17297,79.53083,327.3886,104.77595
2,sperm,0.9451366662979126,192.31505,188.00124,211.23503,210.86475
2,sperm,0.9440218210220337,558.6822,139.51573,576.51154,156.98483
2,sperm,0.942366361618042,334.0672,248.9037,356.22232,272.4781
2,sperm,0.9410647749900818,134.68997,358.9258,155.18301,380.9578
2,sperm,0.9407392144203186,400.99564,12.520387,420.95734,35.17416
2,sperm,0.9406864643096924,511.4161,159.57655,530.5078,183.35265
2,sperm,0.9404382109642029,307.14767,189.52591,325.91663,212.55061
2,sperm,0.9395861029624939,117.37903,280.93616,139.11667,307.68668
2,sperm,0.9386114478111267,572.0612,111.67414,588.6261,133.17102
2,sperm,0.9373109936714172,214.13072,155.55896,234.28233,179.61836
2,sperm,0.9327927231788635,554.12476,155.35335,569.2406,171.73663
2,sperm,0.9326038956642151,109.59851,256.3405,126.159386,275.7741
2,sperm,0.932532787322998,580.94855,236.64893,597.2016,256.44244
2,sperm,0.9311521053314209,481.56244,220.84427,500.76392,244.74205
2,sperm,0.9309715032577515,79.08272,174.5966,99.81788,201.71358
2,sperm,0.9287107586860657,74.1816,384.19678,94.53476,403.62332
2,sperm,0.9282993674278259,114.57522,55.235317,132.66824,77.08488
2,sperm,0.9276490807533264,281.6042,56.707012,299.75928,80.185844
2,sperm,0.9274975657463074,235.24887,1.9450814,254.3269,21.890127
2,sperm,0.9256809949874878,463.7581,88.404785,484.08136,110.86286
2,sperm,0.9255503416061401,257.02866,383.18857,273.09015,401.7053
2,sperm,0.9229033589363098,161.78896,127.88541,178.55902,149.1626
2,sperm,0.9228509664535522,310.38837,211.51302,330.18665,235.29607
2,sperm,0.9219099283218384,382.6006,179.66754,401.8052,201.40257
2,sperm,0.921808660030365,346.53906,429.96,366.7905,454.00858
2,sperm,0.9203518629074097,347.2409,208.47255,364.5559,228.76418
2,sperm,0.9173581004142761,76.6517,420.45694,93.2785,439.5927
2,sperm,0.916769802570343,177.89429,382.80762,196.39838,403.3268
2,sperm,0.9156272411346436,63.19373,264.48648,81.32951,285.0217
2,sperm,0.9154183268547058,477.33737,243.4022,496.7993,267.2502
2,sperm,0.9146642684936523,48.054077,130.04967,66.83593,151.3179
2,sperm,0.9127928018569946,4.4942355,131.54918,25.394903,161.12344
2,sperm,0.9124289155006409,159.58455,201.65997,177.1812,222.57033
2,sperm,0.911430835723877,608.91675,142.92397,624.8106,163.04448
2,sperm,0.9078110456466675,186.41347,301.82315,208.0301,325.941
2,sperm,0.9050374031066895,519.26526,396.38785,538.5248,418.6328
2,sperm,0.9042266011238098,127.63906,416.29953,148.60738,439.25656
2,sperm,0.9035980105400085,525.5372,243.31468,544.0236,262.00638
2,sperm,0.9029221534729004,582.56805,77.368126,598.6917,98.322586
2,sperm,0.9015985131263733,188.99054,348.6317,208.26714,369.18018
2,sperm,0.8948579430580139,483.1646,68.82543,500.28094,90.00018
2,sperm,0.8947771191596985,426.0092,452.3289,447.26468,477.0535
2,impurity2,0.8878627419471741,378.85858,97.98169,424.0749,148.27242
2,sperm,0.8875173330307007,408.66345,33.592712,428.53085,54.147182
2,sperm,0.8870770931243896,397.40643,227.64589,415.30664,247.35
2,sperm,0.8737530708312988,359.15158,281.50272,380.87384,304.37466
2,sperm,0.8634630441665649,603.78094,70.70806,619.8782,90.11331
2,sperm,0.8631851673126221,101.042854,78.11163,117.83473,100.32808
2,sperm,0.8581724166870117,208.8682,230.15092,228.30814,254.38849
2,sperm,0.8565840125083923,323.58417,10.368522,341.13278,33.9003
2,sperm,0.8549877405166626,110.05587,86.97315,127.36934,108.93737
2,sperm,0.8518160581588745,403.33792,307.10995,421.6144,328.4269
2,sperm,0.8474034667015076,303.2411,105.75143,325.77557,131.03038
2,sperm,0.8383408784866333,210.86186,384.1022,226.30235,400.84586
2,sperm,0.8371477723121643,597.5462,275.32697,616.5547,297.6839
2,sperm,0.8333250284194946,21.679716,140.48183,41.234344,165.0846
2,sperm,0.8206530809402466,377.64853,342.73114,396.32202,365.16656
2,sperm,0.8113404512405396,297.514,168.68459,317.04605,189.90005
2,sperm,0.8036923408508301,369.45343,98.16432,388.4511,121.06642
2,sperm,0.8016459941864014,541.6117,311.77222,555.72363,330.60397
2,sperm,0.8009144067764282,374.0338,63.591526,399.04053,93.80889
2,sperm,0.7963698506355286,600.69354,303.1595,622.28766,326.00708
2,sperm,0.7890313863754272,86.45792,2.9613054,105.032265,22.886509
2,sperm,0.7744802832603455,428.56476,283.40076,448.4717,306.73935
2,sperm,0.7737941741943359,194.69655,263.7513,219.74129,292.05872
2,impurity2,0.7611975073814392,154.1143,374.17657,184.78745,415.17294
2,impurity2,0.7499926090240479,423.62393,407.89108,453.66757,440.08212
2,sperm,0.7440051436424255,514.1178,266.19727,530.5924,284.87982
2,sperm,0.7362939119338989,193.13875,431.97278,211.60085,452.7958
2,sperm,0.7351917624473572,332.59808,33.6399,354.79166,58.508205
2,sperm,0.7310925722122192,47.444942,101.196144,63.72847,121.20345
2,sperm,0.7309391498565674,239.66252,240.93605,262.9484,266.7429
2,sperm,0.7235612273216248,94.35185,61.139633,111.53066,80.918625
2,sperm,0.7027764320373535,521.74524,19.58396,540.5013,43.076965
2,sperm,0.6941322684288025,25.570738,106.572014,43.59373,129.2733
2,sperm,0.6682106256484985,541.63477,111.43292,561.1127,135.04137
2,sperm,0.6414285898208618,626.191,433.2762,640.0,461.42093
2,sperm,0.615811824798584,184.51099,104.348816,204.45345,128.9612
3,sperm,0.9785003066062927,41.36263,215.43167,58.83901,237.15685
3,sperm,0.9769845008850098,15.8619995,334.9621,38.04078,363.31378
3,sperm,0.9748409986495972,107.30322,252.94415,125.72619,275.46204
3,sperm,0.9735418558120728,260.6784,53.728245,278.1152,74.68087
3,sperm,0.9732644557952881,291.25452,145.95253,309.82047,167.70912
3,sperm,0.9689629673957825,78.981026,172.11049,99.97211,199.00685
3,sperm,0.9672361612319946,307.8684,78.95528,328.44202,103.85282
3,sperm,0.9654642343521118,460.45752,362.278,478.4294,383.48334
3,sperm,0.9644654393196106,559.22015,139.72403,576.207,156.44583
3,sperm,0.9626348614692688,69.29416,233.82417,88.052765,255.22884
3,sperm,0.9616158604621887,564.03705,371.25436,583.3336,392.7752
3,sperm,0.9557046890258789,164.26349,174.6731,181.86215,196.59102
3,sperm,0.952275812625885,63.20062,338.86658,83.925186,362.90186
3,sperm,0.9514932632446289,511.57306,158.44412,531.355,182.61353
3,sperm,0.9494222402572632,429.87225,330.30408,448.11432,352.74585
3,sperm,0.9482935070991516,255.20486,86.851685,275.0794,111.672844
3,sperm,0.9474198818206787,333.5328,249.4232,355.05475,273.80658
3,sperm,0.947188675403595,580.2733,235.62613,597.4323,256.79367
3,sperm,0.9461530447006226,401.05762,12.509694,420.8401,35.012943
3,sperm,0.9447760581970215,570.11804,108.34385,587.81506,131.4419
3,sperm,0.9438479542732239,282.44748,415.07925,300.41074,435.19095
3,sperm,0.9434766173362732,282.03247,58.649937,300.96127,83.86627
3,sperm,0.943467378616333,134.81192,360.43298,154.36885,382.72968
3,sperm,0.9428651332855225,311.02438,190.87668,329.4378,212.03206
3,sperm,0.9428081512451172,52.340927,85.95775,67.865364,104.61766
3,sperm,0.9415522217750549,348.54807,207.94157,366.8726,229.91533
3,sperm,0.9386523962020874,331.21414,393.12973,349.10965,414.85132
3,sperm,0.9324570894241333,323.21576,14.499583,339.76215,35.45408
3,sperm,0.9298858642578125,177.6806,384.86194,197.10022,406.401
3,sperm,0.9297442436218262,463.57727,88.163864,484.13617,111.113335
3,sperm,0.9296937584877014,211.73393,232.0604,227.94579,251.78323
3,sperm,0.926437497138977,353.15594,312.83432,370.90366,334.90942
3,sperm,0.9248819351196289,236.32101,4.275419,254.09064,23.699968
3,sperm,0.9241470098495483,48.088646,128.97145,66.98623,149.79637
3,sperm,0.9203829765319824,376.31644,64.12949,400.0579,90.95055
3,sperm,0.9196845889091492,4.321057,128.10869,25.606348,158.66005
3,sperm,0.9189134240150452,189.12161,348.91745,207.84909,368.9867
3,sperm,0.9181051254272461,186.00327,301.6747,207.63823,326.25812
3,sperm,0.9180930852890015,117.17382,280.6189,139.33435,307.3935
3,sperm,0.9176691174507141,310.18344,210.08987,330.3796,235.05832
3,sperm,0.9136077165603638,74.61495,420.18405,92.08682,438.88086
3,sperm,0.9124424457550049,385.85953,182.57454,404.36966,202.94638
3,sperm,0.9118756055831909,480.48886,220.29109,500.31744,244.78328
3,sperm,0.9112744927406311,602.8727,146.69527,620.4738,166.78691
3,sperm,0.9072872400283813,191.91856,190.57498,209.87106,212.93246
3,sperm,0.9061142206192017,160.46333,127.93517,177.49484,148.57663
3,sperm,0.9055029153823853,483.2135,69.29482,501.6507,92.286736
3,sperm,0.9041680693626404,518.40643,395.07364,538.7969,418.9416
3,sperm,0.9040873646736145,524.98627,242.065,545.2491,263.5557
3,sperm,0.9036762714385986,117.05305,55.94922,134.46594,77.68791
3,sperm,0.8932756781578064,77.81125,385.4016,95.64002,402.16367
3,sperm,0.8923454880714417,218.3274,155.79514,238.09921,180.03493
3,sperm,0.8916987776756287,425.98825,452.13983,447.64536,477.25092
3,sperm,0.8876652717590332,408.77493,33.774067,428.52673,53.88996
3,sperm,0.8809260129928589,598.1335,302.47427,619.25836,324.37918
3,sperm,0.8794919848442078,240.9664,241.39787,262.7311,265.8295
3,sperm,0.879054069519043,582.8601,76.43072,599.48486,97.13227
3,sperm,0.8714795112609863,403.67508,305.74594,422.53366,327.75464
3,sperm,0.8713467121124268,129.41801,416.2968,151.20253,438.6039
3,sperm,0.8695571422576904,62.718395,264.12228,82.00086,284.6023
3,sperm,0.8665344715118408,123.666306,132.3954,145.23366,155.38857
3,sperm,0.8633288145065308,360.45862,282.33893,379.7536,304.4936
3,sperm,0.8616731762886047,477.4084,244.2916,496.26828,266.8567
3,sperm,0.8608809113502502,303.3093,105.645065,326.1729,131.26161
3,sperm,0.8570767045021057,514.8333,264.70074,532.6706,285.83463
3,sperm,0.8526582717895508,603.6562,70.625244,619.8984,90.23138
3,sperm,0.8522257208824158,45.736816,100.114365,63.5132,121.318214
3,sperm,0.8502123355865479,398.79953,228.80476,416.75687,250.52011
3,sperm,0.8444148302078247,379.2433,342.84003,397.43192,365.1093
3,sperm,0.8442085385322571,205.66895,383.2258,222.36655,403.1898
3,sperm,0.8388200998306274,111.87476,87.69079,128.32587,107.695244
3,sperm,0.8363437652587891,159.3868,202.44652,178.35448,224.7683
3,sperm,0.8356916904449463,193.60483,432.8289,211.27492,452.58737
3,sperm,0.8343527913093567,85.78123,2.5794754,104.702484,21.906233
3,sperm,0.8198500275611877,597.79456,276.71375,615.7362,298.5009
3,impurity2,0.8162247538566589,381.1791,100.437035,423.1525,147.16986
3,sperm,0.8141793012619019,524.57434,21.385992,542.876,45.378338
3,sperm,0.8092799186706543,344.44894,429.36166,366.4849,453.22952
3,sperm,0.7991089820861816,34.1131,60.897182,52.82234,85.7428
3,sperm,0.7982446551322937,197.37169,267.65625,218.06027,293.26108
3,sperm,0.7765932679176331,25.963825,108.51729,42.381294,129.77667
3,sperm,0.775270402431488,94.45803,61.250256,111.65514,80.68134
3,sperm,0.7590559124946594,541.97095,311.78705,556.61707,331.1418
3,sperm,0.7574953436851501,369.2902,94.782936,387.9343,117.014725
3,sperm,0.7437107563018799,539.89667,109.02799,558.0602,131.03317
3,sperm,0.701789140701294,363.68143,399.42288,386.39246,424.08154
3,impurity2,0.6689149737358093,424.16696,408.76163,453.55814,439.49713
3,sperm,0.6633462905883789,625.19946,434.1213,640.0,461.81116
3,sperm,0.6388717889785767,428.18976,412.79852,451.18246,439.74924
3,sperm,0.632448673248291,24.951504,138.24997,41.912163,159.7115
4,sperm,0.9772505164146423,260.37888,52.70658,278.67935,74.45899
4,sperm,0.9713327288627625,293.65353,147.93718,311.99088,169.58302
4,sperm,0.9703004956245422,39.567814,215.31732,57.908646,237.87035
4,sperm,0.9702329635620117,65.04861,339.42682,85.13194,361.92404
4,sperm,0.9691187739372253,510.86627,156.59196,531.0626,181.74294
4,sperm,0.9680500626564026,352.13535,312.54352,370.0308,334.70453
4,sperm,0.9669915437698364,178.454,388.36993,197.67857,409.53363
4,sperm,0.9668461084365845,80.6205,171.67363,101.29037,197.61766
4,sperm,0.9648114442825317,163.14293,173.3776,179.9436,194.82722
4,sperm,0.9647126793861389,77.836685,383.6211,99.113205,405.3475
4,sperm,0.9646848440170288,564.11945,371.34567,583.3025,392.6582
4,sperm,0.9631173014640808,308.40082,78.88986,328.76245,103.80561
4,sperm,0.9621544480323792,136.24586,363.2689,156.08286,385.4529
4,sperm,0.9589157104492188,559.01324,140.32066,575.85645,155.83983
4,sperm,0.958791971206665,186.75084,303.17715,207.13785,325.47748
4,sperm,0.957629919052124,17.975647,338.143,38.845337,363.201
4,sperm,0.9574595093727112,68.97365,232.53238,87.95451,255.5877
4,sperm,0.957367479801178,430.1349,331.00507,448.397,353.8874
4,sperm,0.9534983038902283,580.4767,235.063,597.35706,256.2539
4,sperm,0.9498370289802551,481.21637,219.8207,501.20245,245.71521
4,sperm,0.9479215145111084,316.52377,191.71066,333.92,212.08986
4,sperm,0.9471604228019714,333.44916,250.02792,354.85907,274.19336
4,sperm,0.9448317885398865,401.02274,12.414217,421.02515,35.13928
4,sperm,0.9433696269989014,458.3789,362.8243,476.71396,383.4572
4,sperm,0.9425510168075562,568.0068,106.06015,584.9252,127.25706
4,sperm,0.9421604871749878,284.01715,63.11834,302.1594,86.62335
4,sperm,0.9417278170585632,52.54793,84.87261,67.20545,104.473335
4,sperm,0.9383544325828552,254.91856,86.642975,274.69873,111.61435
4,sperm,0.9378209710121155,292.41748,171.42786,311.6541,190.37498
4,sperm,0.9373095035552979,188.8991,348.19583,207.0935,367.83777
4,sperm,0.9355130791664124,189.8407,192.81296,209.39732,216.17352
4,sperm,0.9343739151954651,282.97177,414.98746,300.9864,435.617
4,sperm,0.9341315627098083,359.91284,283.11728,380.20807,306.03442
4,sperm,0.9337769150733948,463.31384,87.85784,484.4672,111.75527
4,sperm,0.9312613010406494,106.66284,253.51598,124.29255,274.753
